id,created_on,last_edit,link,title,experience_level,is_new,deadline,collected_on,company_id,platform_id
2718,"2024-10-16 14:24:01.289687","2024-10-16 14:24:01.289694",https://jumpit.saramin.co.kr/position/35204,"Golang Agent 개발자(신입/2년 이상)","신입",1,"2024-11-10 00:00:00","2024-10-16 00:00:00",314,1
2719,"2024-10-16 14:24:01.296103","2024-10-16 14:24:01.296111",https://jumpit.saramin.co.kr/position/34388,"웹 풀스택 개발자, AICC 플랫폼 개발자 시니어급 채용","경력",1,"2024-11-02 00:00:00","2024-10-16 00:00:00",342,1
2720,"2024-10-16 14:24:01.303774","2024-10-16 14:24:01.303781",https://jumpit.saramin.co.kr/position/34062,"[여신티켓] QA 엔지니어(3년 이상)","경력",1,"2024-10-26 00:00:00","2024-10-16 00:00:00",307,1
2721,"2024-10-16 14:24:01.309637","2024-10-16 14:24:01.309645",https://jumpit.saramin.co.kr/position/35418,"프론트엔드 웹프로그래머 (Vue.js, React) 1~4년차","경력",1,"2024-11-13 00:00:00","2024-10-16 00:00:00",257,1
2722,"2024-10-16 14:24:01.315430","2024-10-16 14:24:01.315438",https://jumpit.saramin.co.kr/position/34921,"메세징 서비스 개발자 채용","경력",1,"2024-11-07 00:00:00","2024-10-16 00:00:00",298,1
2723,"2024-10-16 14:24:01.324483","2024-10-16 14:24:01.324491",https://jumpit.saramin.co.kr/position/35165,"프론트엔드 개발자 채용 (신입)","신입",1,"2024-11-09 00:00:00","2024-10-16 00:00:00",305,1
2724,"2024-10-16 14:24:01.331101","2024-10-16 14:24:01.331108",https://jumpit.saramin.co.kr/position/34676,"[미리캔버스] 시니어 백엔드 검색엔진 개발자 채용","경력",1,"2024-11-06 00:00:00","2024-10-16 00:00:00",344,1
2725,"2024-10-16 14:24:01.335535","2024-10-16 14:24:01.335542",https://jumpit.saramin.co.kr/position/34884,"Java(Back-End)개발자","경력",1,"2024-11-07 00:00:00","2024-10-16 00:00:00",340,1
2726,"2024-10-16 14:24:01.339953","2024-10-16 14:24:01.339961",https://jumpit.saramin.co.kr/position/34370,"서버 백엔드 개발","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",299,1
2727,"2024-10-16 14:24:01.345973","2024-10-16 14:24:01.345981",https://jumpit.saramin.co.kr/position/35289,"프론트 개발자 React,next js (2년 이상) -DB어드민 ,CRM 개발 경험자 우대","경력",1,"2024-11-17 00:00:00","2024-10-16 00:00:00",339,1
2728,"2024-10-16 14:24:01.352734","2024-10-16 14:24:01.352742",https://jumpit.saramin.co.kr/position/34405,"덴탈 CT - HW 개발","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",358,1
2729,"2024-10-16 14:24:01.357731","2024-10-16 14:24:01.357739",https://jumpit.saramin.co.kr/position/34424,"Senior Machine Learning Researcher (Vision) (5년~8년)","경력",1,"2024-11-03 00:00:00","2024-10-16 00:00:00",355,1
2730,"2024-10-16 14:24:01.362863","2024-10-16 14:24:01.362871",https://jumpit.saramin.co.kr/position/34208,"Microsoft Power Platform Developer","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",334,1
2731,"2024-10-16 14:24:01.371355","2024-10-16 14:24:01.371363",https://jumpit.saramin.co.kr/position/34417,"H/W 엔지니어 모집","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",357,1
2732,"2024-10-16 14:24:01.378503","2024-10-16 14:24:01.378511",https://jumpit.saramin.co.kr/position/34886,"NVR, VMS 관련 SW 연구개발 경력 모집","경력",1,"2024-11-06 00:00:00","2024-10-16 00:00:00",351,1
2733,"2024-10-16 14:24:01.382703","2024-10-16 14:24:01.382712",https://jumpit.saramin.co.kr/position/34428,"Research Scientist (전문연구요원 가능)","경력",1,"2024-11-03 00:00:00","2024-10-16 00:00:00",355,1
2734,"2024-10-16 14:24:01.387801","2024-10-16 14:24:01.387809",https://jumpit.saramin.co.kr/position/33882,"응용프로그램 백엔드 개발자","경력",1,"2024-10-25 00:00:00","2024-10-16 00:00:00",349,1
2735,"2024-10-16 14:24:01.397310","2024-10-16 14:24:01.397317",https://jumpit.saramin.co.kr/position/34048,"[반도체IP 개발사] RTL Design/Verification Engineer","경력",1,"2024-10-27 00:00:00","2024-10-16 00:00:00",347,1
2736,"2024-10-16 14:24:01.405504","2024-10-16 14:24:01.405512",https://jumpit.saramin.co.kr/position/35077,"[병역특례/보충역] 안드로이드개발 산업기능요원 모집","신입",1,"2024-11-08 00:00:00","2024-10-16 00:00:00",328,1
2737,"2024-10-16 14:24:01.409776","2024-10-16 14:24:01.409785",https://jumpit.saramin.co.kr/position/35025,"AI 개발자(3년 이상)","경력",1,"2024-11-12 00:00:00","2024-10-16 00:00:00",361,1
2738,"2024-10-16 14:24:01.415635","2024-10-16 14:24:01.415643",https://jumpit.saramin.co.kr/position/33942,"DevOps Engineer (데브옵스 엔지니어)","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",363,1
2739,"2024-10-16 14:24:01.420706","2024-10-16 14:24:01.420714",https://jumpit.saramin.co.kr/position/34404,"[CT] 의료영상처리 알고리즘 SW","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",358,1
2740,"2024-10-16 14:24:01.426229","2024-10-16 14:24:01.426237",https://jumpit.saramin.co.kr/position/34431,"Senior Machine Learning Researcher (Vision) (8년이상)","경력",1,"2024-11-03 00:00:00","2024-10-16 00:00:00",355,1
2741,"2024-10-16 14:24:01.431364","2024-10-16 14:24:01.431372",https://jumpit.saramin.co.kr/position/35033,"HW 기구 설계(경력)","경력",1,"2024-11-12 00:00:00","2024-10-16 00:00:00",361,1
2742,"2024-10-16 14:24:01.435635","2024-10-16 14:24:01.435643",https://jumpit.saramin.co.kr/position/34049,"FW Engineer","경력",1,"2024-10-27 00:00:00","2024-10-16 00:00:00",347,1
2743,"2024-10-16 14:24:01.441341","2024-10-16 14:24:01.441348",https://jumpit.saramin.co.kr/position/34253,"Embedded Middleware 개발자 모집","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",362,1
2744,"2024-10-16 14:24:01.447777","2024-10-16 14:24:01.447784",https://jumpit.saramin.co.kr/position/34423,"Sr. Research Scientist (7년이하)","경력",1,"2024-11-03 00:00:00","2024-10-16 00:00:00",355,1
2745,"2024-10-16 14:24:01.452862","2024-10-16 14:24:01.452870",https://jumpit.saramin.co.kr/position/35251,"Python 개발자","경력",1,"2024-11-09 00:00:00","2024-10-16 00:00:00",330,1
2746,"2024-10-16 14:24:01.462443","2024-10-16 14:24:01.462451",https://jumpit.saramin.co.kr/position/34429,"Sr. Research Scientist (7년이상)","경력",1,"2024-11-03 00:00:00","2024-10-16 00:00:00",355,1
2747,"2024-10-16 14:24:01.467525","2024-10-16 14:24:01.467533",https://jumpit.saramin.co.kr/position/34831,"DevOps 담당 채용","경력",1,"2024-11-06 00:00:00","2024-10-16 00:00:00",332,1
2748,"2024-10-16 14:24:01.472369","2024-10-16 14:24:01.472377",https://jumpit.saramin.co.kr/position/35080,"[병역특례/보충역] 백엔드개발 산업기능요원 모집(Node.js)","신입",1,"2024-11-08 00:00:00","2024-10-16 00:00:00",328,1
2749,"2024-10-16 14:24:01.477510","2024-10-16 14:24:01.477518",https://jumpit.saramin.co.kr/position/34015,"IT 거버넌스 담당자","경력",1,"2024-10-26 00:00:00","2024-10-16 00:00:00",354,1
2750,"2024-10-16 14:24:01.481062","2024-10-16 14:24:01.481070",https://jumpit.saramin.co.kr/position/33992,"WCS 개발 프로젝트 PL & 디지털 트윈 프로젝트 PL 채용","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",350,1
2751,"2024-10-16 14:24:01.488541","2024-10-16 14:24:01.488548",https://jumpit.saramin.co.kr/position/34239,"데이터베이스 관리자(DBA)","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",349,1
2752,"2024-10-16 14:24:01.492838","2024-10-16 14:24:01.492845",https://jumpit.saramin.co.kr/position/34956,"Django 백엔드 개발자","경력",1,"2024-11-06 00:00:00","2024-10-16 00:00:00",359,1
2753,"2024-10-16 14:24:01.499523","2024-10-16 14:24:01.499531",https://jumpit.saramin.co.kr/position/35028,"프론트엔드 개발자 경력직 채용(3년 이상)","경력",1,"2024-11-12 00:00:00","2024-10-16 00:00:00",361,1
2754,"2024-10-16 14:24:01.507790","2024-10-16 14:24:01.507797",https://jumpit.saramin.co.kr/position/34047,"[대구연구소] 반도체 RTL Engineer (경력직)","경력",1,"2024-10-27 00:00:00","2024-10-16 00:00:00",347,1
2755,"2024-10-16 14:24:01.515766","2024-10-16 14:24:01.515774",https://jumpit.saramin.co.kr/position/34610,"클라우드엔지니어 - AWS 서비스 운영","경력",1,"2024-11-05 00:00:00","2024-10-16 00:00:00",354,1
2756,"2024-10-16 14:24:01.523719","2024-10-16 14:25:16.552031",https://jumpit.saramin.co.kr/position/34687,"[개발] Backend Developer","경력",0,"2024-11-05 00:00:00","2024-10-16 00:00:00",206,1
2757,"2024-10-16 14:24:01.534595","2024-10-16 14:24:01.534603",https://jumpit.saramin.co.kr/position/33701,"백엔드 개발자 (5년 이상)","경력",1,"2024-10-23 00:00:00","2024-10-16 00:00:00",348,1
2758,"2024-10-16 14:24:01.539753","2024-10-16 14:24:01.539761",https://jumpit.saramin.co.kr/position/34432,"Machine Learning Researcher (Vision)(7년이상)","경력",1,"2024-11-03 00:00:00","2024-10-16 00:00:00",355,1
2759,"2024-10-16 14:24:01.544169","2024-10-16 14:25:16.747113",https://jumpit.saramin.co.kr/position/34686,"[개발] Frontend Developer","경력",0,"2024-11-05 00:00:00","2024-10-16 00:00:00",206,1
2760,"2024-10-16 14:24:01.553965","2024-10-16 14:24:01.553973",https://jumpit.saramin.co.kr/position/35027,"Unreal 클라이언트 개발자 채용(경력)","경력",1,"2024-11-12 00:00:00","2024-10-16 00:00:00",361,1
2761,"2024-10-16 14:24:01.557773","2024-10-16 14:24:01.557781",https://jumpit.saramin.co.kr/position/33458,"구동시스템 연구개발(펌웨어/회로설계) 채용 공고","경력",1,"2024-10-19 00:00:00","2024-10-16 00:00:00",353,1
2762,"2024-10-16 14:24:01.564620","2024-10-16 14:24:01.564628",https://jumpit.saramin.co.kr/position/34661,"데이터 엔지니어 (10~15년)","경력",1,"2024-11-03 00:00:00","2024-10-16 00:00:00",390,1
2763,"2024-10-16 14:24:01.572023","2024-10-16 14:24:01.572030",https://jumpit.saramin.co.kr/position/35086,"백엔드 개발자(7년 이상)","경력",1,"2024-11-08 00:00:00","2024-10-16 00:00:00",352,1
2764,"2024-10-16 14:24:01.581937","2024-10-16 14:24:01.581945",https://jumpit.saramin.co.kr/position/35108,"Next.js 마이크로프론트엔드를 경험해본 프론트엔드 개발자","경력",1,"2024-11-08 00:00:00","2024-10-16 00:00:00",360,1
2765,"2024-10-16 14:24:01.591379","2024-10-16 14:24:01.591386",https://jumpit.saramin.co.kr/position/33993,"물류자동화 프로젝트 SI Back-End 개발자 채용","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",350,1
2766,"2024-10-16 14:24:01.601118","2024-10-16 14:24:01.601126",https://jumpit.saramin.co.kr/position/35076,"Medical AI Research Engineer(Senior)","경력",1,"2024-11-08 00:00:00","2024-10-16 00:00:00",356,1
2767,"2024-10-16 14:24:01.608497","2024-10-16 14:24:01.608505",https://jumpit.saramin.co.kr/position/33943,"System Engineer (시스템 엔지니어)","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",363,1
2768,"2024-10-16 14:24:01.613897","2024-10-16 14:24:01.613904",https://jumpit.saramin.co.kr/position/34210,"웹 시스템 설계","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",334,1
2769,"2024-10-16 14:24:01.618153","2024-10-16 14:24:01.618161",https://jumpit.saramin.co.kr/position/33416,"개인정보보호담당자","경력",1,"2024-10-18 00:00:00","2024-10-16 00:00:00",354,1
2770,"2024-10-16 14:24:01.623187","2024-10-16 14:24:01.623194",https://jumpit.saramin.co.kr/position/33755,"Sr. QA/Test Specialist","경력",1,"2024-10-24 00:00:00","2024-10-16 00:00:00",364,1
2771,"2024-10-16 14:24:01.632253","2024-10-16 14:24:01.632261",https://jumpit.saramin.co.kr/position/33991,"R&D 디지털 트윈 프로젝트PM & Developer 채용","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",350,1
2772,"2024-10-16 14:24:01.641881","2024-10-16 14:24:01.641888",https://jumpit.saramin.co.kr/position/28713,"오픈소스 솔루션 아키텍트 (2년 ~ 6년)","경력",1,"9999-12-31 00:00:00","2024-10-16 00:00:00",365,1
2773,"2024-10-16 14:24:01.646796","2024-10-16 14:24:01.646803",https://jumpit.saramin.co.kr/position/34621,"데이터 분석 개발자 경력 채용","경력",1,"2024-11-05 00:00:00","2024-10-16 00:00:00",354,1
2774,"2024-10-16 14:24:01.652849","2024-10-16 14:24:01.652857",https://jumpit.saramin.co.kr/position/34438,"자율주행 차량제어 엔지니어 (전문연 가능)","신입",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",323,1
2775,"2024-10-16 14:24:01.656566","2024-10-16 14:24:01.656574",https://jumpit.saramin.co.kr/position/34282,"Senior Front-end Software Engineer 모집","경력",1,"2024-10-29 00:00:00","2024-10-16 00:00:00",369,1
2776,"2024-10-16 14:24:01.663997","2024-10-16 14:24:01.664004",https://jumpit.saramin.co.kr/position/34123,"데이터 엔지니어","경력",1,"2024-10-30 00:00:00","2024-10-16 00:00:00",308,1
2777,"2024-10-16 14:24:01.672607","2024-10-16 14:24:01.672615",https://jumpit.saramin.co.kr/position/34198,"기술/시스템 지원 엔지니어 신입 및 경력 채용","신입",1,"2024-11-02 00:00:00","2024-10-16 00:00:00",341,1
2778,"2024-10-16 14:24:01.680807","2024-10-16 14:24:01.680815",https://jumpit.saramin.co.kr/position/34765,"[연구개발본부] 정보보호제품보안인증 경력 채용 ( 2년↑)","경력",1,"2024-11-06 00:00:00","2024-10-16 00:00:00",290,1
2779,"2024-10-16 14:24:01.684332","2024-10-16 14:24:01.684339",https://jumpit.saramin.co.kr/position/33976,"양자컴퓨팅 연구원(경력)","경력",1,"2024-10-25 00:00:00","2024-10-16 00:00:00",292,1
2780,"2024-10-16 14:24:01.691796","2024-10-16 14:24:01.691803",https://jumpit.saramin.co.kr/position/34694,"[연구개발본부] 데이터 분석 엔진 개발 경력 정규직 채용 (6년 ↑)","경력",1,"2024-11-06 00:00:00","2024-10-16 00:00:00",290,1
2781,"2024-10-16 14:24:01.699884","2024-10-16 14:24:01.699891",https://jumpit.saramin.co.kr/position/34006,"ASP.NET MVC 5 개발자(7년 이상 중급 개발자)","경력",1,"2024-10-26 00:00:00","2024-10-16 00:00:00",366,1
2782,"2024-10-16 14:24:01.704149","2024-10-16 14:24:01.704157",https://jumpit.saramin.co.kr/position/34470,"윈도우기반 SW개발(선임급) 채용","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",367,1
2783,"2024-10-16 14:24:01.712278","2024-10-16 14:24:01.712286",https://jumpit.saramin.co.kr/position/34498,"무선 정보보안 SW 개발자 (C/C++)","경력",1,"2024-11-02 00:00:00","2024-10-16 00:00:00",372,1
2784,"2024-10-16 14:24:01.717407","2024-10-16 14:24:01.717414",https://jumpit.saramin.co.kr/position/34855,"Senior Backend Engineer 채용","경력",1,"2024-11-05 00:00:00","2024-10-16 00:00:00",345,1
2785,"2024-10-16 14:24:01.727535","2024-10-16 14:24:01.727542",https://jumpit.saramin.co.kr/position/34030,"Android SDK 개발자","경력",1,"2024-10-28 00:00:00","2024-10-16 00:00:00",368,1
2786,"2024-10-16 14:24:01.737207","2024-10-16 14:24:01.737215",https://jumpit.saramin.co.kr/position/33210,"Linux Engineer(전문연구요원 가능)","경력",1,"2024-10-18 00:00:00","2024-10-16 00:00:00",294,1
2787,"2024-10-16 14:24:01.745344","2024-10-16 14:24:01.745351",https://jumpit.saramin.co.kr/position/34371,"빅데이터 처리 시스템 개발","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",299,1
2788,"2024-10-16 14:24:01.754698","2024-10-16 14:24:01.754706",https://jumpit.saramin.co.kr/position/34699,"[연구개발본부] 클라우드 개발 경력 정규직 채용 (6년 ↑)","경력",1,"2024-11-06 00:00:00","2024-10-16 00:00:00",290,1
2789,"2024-10-16 14:24:01.760613","2024-10-16 14:24:01.760621",https://jumpit.saramin.co.kr/position/33751,"Research Scientist (LLM)","경력",1,"2024-10-23 00:00:00","2024-10-16 00:00:00",320,1
2790,"2024-10-16 14:24:01.766246","2024-10-16 14:24:01.766253",https://jumpit.saramin.co.kr/position/34418,"웹 개발자(ASP.NET, C#) 채용","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",370,1
2791,"2024-10-16 14:24:01.776204","2024-10-16 14:24:01.776211",https://jumpit.saramin.co.kr/position/34471,"윈도우기반 SW개발(주임급) 채용","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",367,1
2792,"2024-10-16 14:24:01.783640","2024-10-16 14:24:01.783648",https://jumpit.saramin.co.kr/position/34858,"Senior Backend Engineer 채용 [강남지사]","경력",1,"2024-11-05 00:00:00","2024-10-16 00:00:00",345,1
2793,"2024-10-16 14:24:01.793067","2024-10-16 14:24:01.793075",https://jumpit.saramin.co.kr/position/35070,"자동화 시스템 상용화 개발자","경력",1,"2024-11-08 00:00:00","2024-10-16 00:00:00",269,1
2794,"2024-10-16 14:24:01.797055","2024-10-16 14:24:01.797063",https://jumpit.saramin.co.kr/position/34499,"보안 통합 관리 시스템 매니저 개발자 모집","경력",1,"2024-11-02 00:00:00","2024-10-16 00:00:00",372,1
2795,"2024-10-16 14:24:01.801443","2024-10-16 14:24:01.801451",https://jumpit.saramin.co.kr/position/34645,"인사솔루션 개발자 채용 (6년~9년)","경력",1,"2024-11-03 00:00:00","2024-10-16 00:00:00",317,1
2796,"2024-10-16 14:24:01.811234","2024-10-16 14:24:01.811242",https://jumpit.saramin.co.kr/position/35325,"전동기 알고리즘 개발자","경력무관",1,"2024-11-12 00:00:00","2024-10-16 00:00:00",281,1
2797,"2024-10-16 14:24:01.816404","2024-10-16 14:24:01.816411",https://jumpit.saramin.co.kr/position/34756,"AMS사업부 FAE (기술지원 엔지니어)","신입",1,"2024-11-05 00:00:00","2024-10-16 00:00:00",288,1
2798,"2024-10-16 14:24:01.820654","2024-10-16 14:24:01.820662",https://jumpit.saramin.co.kr/position/34159,"시스템 설계 Manager","경력",1,"2024-10-29 00:00:00","2024-10-16 00:00:00",373,1
2799,"2024-10-16 14:24:01.826601","2024-10-16 14:24:01.826608",https://jumpit.saramin.co.kr/position/33371,"[병역특례] QA담당 산업기능요원 모집","신입",1,"2024-10-18 00:00:00","2024-10-16 00:00:00",306,1
2800,"2024-10-16 14:24:01.833202","2024-10-16 14:24:01.833209",https://jumpit.saramin.co.kr/position/34367,"[한화계열사] AI 개발자(LLM/7년이상)","경력",1,"2024-11-02 00:00:00","2024-10-16 00:00:00",296,1
2801,"2024-10-16 14:24:01.841304","2024-10-16 14:24:01.841312",https://jumpit.saramin.co.kr/position/35166,"프론트엔드 개발자 채용 (경력)","경력",1,"2024-11-09 00:00:00","2024-10-16 00:00:00",305,1
2802,"2024-10-16 14:24:01.847924","2024-10-16 14:24:01.847931",https://jumpit.saramin.co.kr/position/33964,"React Native Frontend Engineer 채용","경력",1,"2024-10-25 00:00:00","2024-10-16 00:00:00",376,1
2803,"2024-10-16 14:24:01.856593","2024-10-16 14:24:01.856601",https://jumpit.saramin.co.kr/position/34932,"Global 서비스 Back-end 개발 (NestJS)","경력",1,"2024-11-07 00:00:00","2024-10-16 00:00:00",322,1
2804,"2024-10-16 14:24:01.863156","2024-10-16 14:24:01.863164",https://jumpit.saramin.co.kr/position/34382,"[안양 상주] 네트워크 엔지니어 정규직 채용","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",375,1
2805,"2024-10-16 14:24:01.872719","2024-10-16 14:24:01.872727",https://jumpit.saramin.co.kr/position/34543,"매쓰플랫 백엔드 개발자 채용(3년 이상)","경력",1,"2024-11-02 00:00:00","2024-10-16 00:00:00",377,1
2806,"2024-10-16 14:24:01.878584","2024-10-16 14:24:01.878591",https://jumpit.saramin.co.kr/position/33347,"[자사 서비스] 서비스 PLATFORM DA/백엔드 개발/PM (8년 이상)","경력",1,"2024-10-19 00:00:00","2024-10-16 00:00:00",378,1
2807,"2024-10-16 14:24:01.888899","2024-10-16 14:24:01.888906",https://jumpit.saramin.co.kr/position/33604,"[DRAM PHY] Layout Engineer","경력",1,"2024-10-26 00:00:00","2024-10-16 00:00:00",258,1
2808,"2024-10-16 14:24:01.893924","2024-10-16 14:24:01.893932",https://jumpit.saramin.co.kr/position/34650,"인사솔루션 개발자 채용 (10년~14년)","경력",1,"2024-11-03 00:00:00","2024-10-16 00:00:00",317,1
2809,"2024-10-16 14:24:01.903753","2024-10-16 14:24:01.903761",https://jumpit.saramin.co.kr/position/34037,"LLM 엔지니어 (10년~15년)","경력",1,"2024-11-04 00:00:00","2024-10-16 00:00:00",381,1
2810,"2024-10-16 14:24:01.912726","2024-10-16 14:24:01.912734",https://jumpit.saramin.co.kr/position/35331,"전자 차트 프로그램 개발 (C# ,WPF)","경력무관",1,"2024-11-12 00:00:00","2024-10-16 00:00:00",286,1
2811,"2024-10-16 14:24:01.918310","2024-10-16 14:24:01.918317",https://jumpit.saramin.co.kr/position/34755,"AMS사업부 SI팀 SW(ACS) 개발자","경력",1,"2024-11-05 00:00:00","2024-10-16 00:00:00",288,1
2812,"2024-10-16 14:24:01.928241","2024-10-16 14:24:01.928248",https://jumpit.saramin.co.kr/position/34797,"[연구소 로봇] SW Engineer : Tech Lead (차장-부장급)","경력",1,"2024-11-05 00:00:00","2024-10-16 00:00:00",297,1
2813,"2024-10-16 14:24:01.937887","2024-10-16 14:24:01.937895",https://jumpit.saramin.co.kr/position/34961,"Fortisoar 개발자","경력",1,"2024-11-06 00:00:00","2024-10-16 00:00:00",260,1
2814,"2024-10-16 14:24:01.945236","2024-10-16 14:24:01.945243",https://jumpit.saramin.co.kr/position/34809,"SW개발자 (USB Device SDK)","경력",1,"2024-11-05 00:00:00","2024-10-16 00:00:00",368,1
2815,"2024-10-16 14:24:01.951897","2024-10-16 14:24:01.951905",https://jumpit.saramin.co.kr/position/34853,"DevOps Engineer","경력",1,"2024-11-05 00:00:00","2024-10-16 00:00:00",379,1
2816,"2024-10-16 14:24:01.961221","2024-10-16 14:24:01.961229",https://jumpit.saramin.co.kr/position/34134,"자율주행 개발자","경력",1,"2024-10-26 00:00:00","2024-10-16 00:00:00",281,1
2817,"2024-10-16 14:24:01.967201","2024-10-16 14:24:01.967209",https://jumpit.saramin.co.kr/position/33352,"e-HR 프로젝트 분석, 설계(PM/PL)","경력",1,"2024-10-19 00:00:00","2024-10-16 00:00:00",383,1
2818,"2024-10-16 14:24:01.971575","2024-10-16 14:24:01.971583",https://jumpit.saramin.co.kr/position/33757,"[경력] React/Flutter 개발자 (2년 이상)","경력",1,"2024-10-27 00:00:00","2024-10-16 00:00:00",385,1
2819,"2024-10-16 14:24:01.978342","2024-10-16 14:24:01.978349",https://jumpit.saramin.co.kr/position/33910,"하드웨어 개발 신입/경력 채용","신입",1,"2024-10-26 00:00:00","2024-10-16 00:00:00",384,1
2820,"2024-10-16 14:24:01.986109","2024-10-16 14:24:01.986116",https://jumpit.saramin.co.kr/position/34551,"임대형 쇼핑몰서비스 PHP 개발자 모집","경력",1,"2024-11-04 00:00:00","2024-10-16 00:00:00",397,1
2821,"2024-10-16 14:24:01.993452","2024-10-16 14:24:01.993460",https://jumpit.saramin.co.kr/position/29541,"GNSS/GPS (위성항법) 솔루션 개발자","경력무관",1,"9999-12-31 00:00:00","2024-10-16 00:00:00",387,1
2822,"2024-10-16 14:24:02.002172","2024-10-16 14:24:02.002180",https://jumpit.saramin.co.kr/position/33875,"DB 관리자","경력",1,"2024-10-25 00:00:00","2024-10-16 00:00:00",388,1
2823,"2024-10-16 14:24:02.007007","2024-10-16 14:24:02.007015",https://jumpit.saramin.co.kr/position/33858,"백앤드 개발자 채용","경력",1,"2024-10-25 00:00:00","2024-10-16 00:00:00",389,1
2824,"2024-10-16 14:24:02.016782","2024-10-16 14:24:02.016790",https://jumpit.saramin.co.kr/position/34209,"로우코드(Low-Code Platform) 웹 기반 시스템 개발/설계","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",334,1
2825,"2024-10-16 14:24:02.021306","2024-10-16 14:24:02.021314",https://jumpit.saramin.co.kr/position/33521,"Backend Server Application Developer(Python)","경력",1,"2024-10-19 00:00:00","2024-10-16 00:00:00",390,1
2826,"2024-10-16 14:24:02.030846","2024-10-16 14:24:02.030853",https://jumpit.saramin.co.kr/position/35082,"프론트엔드 개발자","경력",1,"2024-11-08 00:00:00","2024-10-16 00:00:00",328,1
2827,"2024-10-16 14:24:02.036024","2024-10-16 14:24:02.036031",https://jumpit.saramin.co.kr/position/33945,"ML Researcher (머신러닝 연구원)","경력무관",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",363,1
2828,"2024-10-16 14:24:02.039644","2024-10-16 14:24:02.039652",https://jumpit.saramin.co.kr/position/34016,"정보보안(관리)","경력",1,"2024-10-30 00:00:00","2024-10-16 00:00:00",392,1
2829,"2024-10-16 14:24:02.042485","2024-10-16 14:24:02.042493",https://jumpit.saramin.co.kr/position/34794,"ERP 개발 및 운영","경력",1,"2024-11-05 00:00:00","2024-10-16 00:00:00",958,1
2830,"2024-10-16 14:24:02.051296","2024-10-16 14:24:02.051304",https://jumpit.saramin.co.kr/position/35399,"블록체인 서비스 개발 (주니어)","경력",1,"2024-11-13 00:00:00","2024-10-16 00:00:00",354,1
2831,"2024-10-16 14:24:02.059354","2024-10-16 14:24:02.059362",https://jumpit.saramin.co.kr/position/34111,"[AI디지털플랫폼팀]웹 어플리케이션 프론트엔드 개발자(5년이상) 모집","경력",1,"2024-10-29 00:00:00","2024-10-16 00:00:00",333,1
2832,"2024-10-16 14:24:02.065945","2024-10-16 14:24:02.065952",https://jumpit.saramin.co.kr/position/35110,"Spring Boot로 MSA를 경험해본 백엔드 개발자","경력",1,"2024-11-08 00:00:00","2024-10-16 00:00:00",360,1
2833,"2024-10-16 14:24:02.072428","2024-10-16 14:24:02.072436",https://jumpit.saramin.co.kr/position/33522,"[5년 이상] Web Full Stack 개발 경력직 채용","경력",1,"2024-10-19 00:00:00","2024-10-16 00:00:00",390,1
2834,"2024-10-16 14:24:02.081860","2024-10-16 14:24:02.081867",https://jumpit.saramin.co.kr/position/34156,"e-HR 시스템 분석/설계자","경력",1,"2024-10-31 00:00:00","2024-10-16 00:00:00",383,1
2835,"2024-10-16 14:24:02.085511","2024-10-16 14:24:02.085519",https://jumpit.saramin.co.kr/position/35010,"e-HR 시스템 (JaDE) 유지보수 담당자","경력",1,"2024-11-10 00:00:00","2024-10-16 00:00:00",383,1
2836,"2024-10-16 14:24:02.092663","2024-10-16 14:24:02.092671",https://jumpit.saramin.co.kr/position/35060,"앱 개발자 (고급)","경력",1,"2024-11-09 00:00:00","2024-10-16 00:00:00",394,1
2837,"2024-10-16 14:24:02.098488","2024-10-16 14:24:02.098495",https://jumpit.saramin.co.kr/position/33525,"window application 개발 엔지니어 인재모집","경력무관",1,"2024-10-19 00:00:00","2024-10-16 00:00:00",396,1
2838,"2024-10-16 14:24:02.104161","2024-10-16 14:24:02.104169",https://jumpit.saramin.co.kr/position/34287,"[운빨존많겜] 클라이언트 개발자 채용","경력",1,"2024-10-29 00:00:00","2024-10-16 00:00:00",694,1
2839,"2024-10-16 14:24:02.106326","2024-10-16 14:24:02.106333",https://jumpit.saramin.co.kr/position/33571,"MLOps 경력직 채용","경력",1,"2024-10-22 00:00:00","2024-10-16 00:00:00",399,1
